latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.37073,23.88804,308.12,4.11,1.88,2023-07-11,1142,A,42,6.1NRT,297.01,32.51,D
-11.38045,23.65826,314.09,4.28,1.91,2023-07-11,1142,A,67,6.1NRT,295.21,79.13,D
-11.39872,23.50044,312.33,4.41,1.93,2023-07-11,1142,A,63,6.1NRT,295.87,73.6,D
-11.09324,25.93539,313.45,2.82,1.6,2023-07-11,1142,A,63,6.1NRT,297.55,34.46,D
-10.61727,29.5732,317.93,1.46,1.19,2023-07-11,1142,A,23,6.1NRT,299.91,16.06,D
-10.61902,29.56002,324.33,1.46,1.19,2023-07-11,1142,A,70,6.1NRT,299.41,26.92,D
-10.96773,26.84112,321.1,2.38,1.49,2023-07-11,1142,A,76,6.1NRT,303.69,34.39,D
-11.07895,25.93337,318.85,2.82,1.6,2023-07-11,1142,A,74,6.1NRT,300.54,55.05,D
-11.31608,23.91932,319.22,4.08,1.87,2023-07-11,1142,A,74,6.1NRT,296.72,100.18,D
-11.00875,26.39469,310.24,2.58,1.54,2023-07-11,1142,A,57,6.1NRT,299.93,24.33,D
-11.01154,26.37176,312.49,2.6,1.55,2023-07-11,1142,A,63,6.1NRT,299.34,30.84,D
-11.02872,26.22985,313.52,2.66,1.57,2023-07-11,1142,A,65,6.1NRT,296.17,34.12,D
-11.14154,25.2842,307.64,3.18,1.69,2023-07-11,1142,A,42,6.1NRT,295.56,26.78,D
-10.00682,33.83521,316.81,1,1,2023-07-11,1142,A,70,6.1NRT,301.38,5.52,D
-11.1332,25.2245,311.37,3.21,1.7,2023-07-11,1142,A,61,6.1NRT,296.03,42.34,D
-10.83301,27.61336,314.19,2.06,1.4,2023-07-11,1142,A,66,6.1NRT,300.37,22.25,D
-10.83526,27.59506,313.74,2.07,1.4,2023-07-11,1142,A,65,6.1NRT,298.69,20.63,D
-10.85852,27.40592,309.42,2.14,1.42,2023-07-11,1142,A,53,6.1NRT,297.37,16.43,D
-11.26587,23.91293,313.26,4.08,1.87,2023-07-11,1142,A,30,6.1NRT,296.7,51.87,D
-11.26995,23.87605,315.73,4.11,1.88,2023-07-11,1142,A,69,6.1NRT,296.03,75.5,D
-10.0977,33.01405,315.7,1.01,1,2023-07-11,1142,A,66,6.1NRT,299.21,7.39,D
-11.31178,23.91478,313.71,4.08,1.87,2023-07-11,1142,A,41,6.1NRT,296.13,55.76,D
-10.83167,27.60816,317.64,2.06,1.4,2023-07-11,1142,A,71,6.1NRT,300.05,30.32,D
-11.13579,25.22039,307.89,3.21,1.7,2023-07-11,1142,A,33,6.1NRT,295.68,26.99,D
-11.26591,23.8715,312.35,4.11,1.88,2023-07-11,1142,A,60,6.1NRT,296.06,54.92,D
-10.98329,26.09515,310.89,2.73,1.58,2023-07-11,1142,A,55,6.1NRT,299.16,24.54,D
-11.23627,23.98023,321.9,4.03,1.86,2023-07-11,1142,A,77,6.1NRT,297.62,108.74,D
-11.24047,23.94403,328.31,4.05,1.87,2023-07-11,1142,A,83,6.1NRT,298.04,163.83,D
-10.6498,28.63106,317.21,1.71,1.28,2023-07-11,1142,A,64,6.1NRT,302.05,19.96,D
-10.93682,26.35798,309.15,2.6,1.55,2023-07-11,1142,A,42,6.1NRT,298.64,21.11,D
-11.11079,24.91262,309.59,3.39,1.74,2023-07-11,1142,A,54,6.1NRT,297.47,31.12,D
-10.88177,26.69398,322.55,2.44,1.51,2023-07-11,1142,A,78,6.1NRT,302.1,42.41,D
-10.89538,26.46904,309.46,2.54,1.53,2023-07-11,1142,A,52,6.1NRT,297.44,18.62,D
-10.90639,26.37778,311.76,2.58,1.54,2023-07-11,1142,A,61,6.1NRT,296.62,27.76,D
-11.25939,23.31748,309.14,4.54,1.96,2023-07-11,1142,A,51,6.1NRT,295.27,54.76,D
-10.8574,26.66969,322.43,2.45,1.51,2023-07-11,1142,A,54,6.1NRT,299.83,42.17,D
-10.93564,26.01352,308.82,2.76,1.59,2023-07-11,1142,A,41,6.1NRT,296.99,20.7,D
-11.24193,23.31522,307.44,4.54,1.96,2023-07-11,1142,A,31,6.1NRT,294.13,44.55,D
-10.93927,25.85896,309.44,2.84,1.61,2023-07-11,1142,A,49,6.1NRT,299.12,22.46,D
-11.09929,24.90399,308.05,3.39,1.74,2023-07-11,1142,A,26,6.1NRT,296.68,23.35,D
-9.08929,39.03943,320.52,1.95,1.36,2023-07-11,1142,A,41,6.1NRT,298.64,23.95,D
-11.01508,25.45635,308.87,3.06,1.66,2023-07-11,1142,A,35,6.1NRT,296.69,23.3,D
-10.84608,26.68323,314.28,2.44,1.51,2023-07-11,1142,A,59,6.1NRT,300.03,18.85,D
-10.8488,26.66184,317.61,2.45,1.51,2023-07-11,1142,A,71,6.1NRT,299.66,31.06,D
-10.93158,26.00617,309.65,2.76,1.59,2023-07-11,1142,A,44,6.1NRT,297.24,23.48,D
-11.22074,23.62824,309.71,4.28,1.91,2023-07-11,1142,A,49,6.1NRT,295.26,51.5,D
-11.25808,23.30993,313.09,4.54,1.96,2023-07-11,1142,A,62,6.1NRT,295.14,81.24,D
-10.56897,28.72264,311.25,1.68,1.27,2023-07-11,1142,A,17,6.1NRT,300.28,9.33,D
-10.80306,26.9153,331.55,2.33,1.48,2023-07-11,1142,A,85,6.1NRT,303.68,78.75,D
-10.91432,26.02902,308.38,2.75,1.59,2023-07-11,1142,A,28,6.1NRT,297.8,19.08,D
-10.78988,26.9136,322.12,2.33,1.48,2023-07-11,1142,A,73,6.1NRT,301.18,39.7,D
-10.94107,25.69317,318.8,2.93,1.63,2023-07-11,1142,A,73,6.1NRT,302.19,50.15,D
-10.92649,25.6915,314.65,2.93,1.63,2023-07-11,1142,A,48,6.1NRT,300.49,28.89,D
-10.74807,27.03496,316.33,2.28,1.46,2023-07-11,1142,A,38,6.1NRT,302.15,23.32,D
-10.73753,27.01285,349.31,2.29,1.46,2023-07-11,1142,A,95,6.1NRT,302.71,177.56,D
-10.74007,26.99223,326.95,2.29,1.47,2023-07-11,1142,A,81,6.1NRT,301.92,57.24,D
-10.86075,25.99576,311.9,2.76,1.59,2023-07-11,1142,A,59,6.1NRT,298.29,27.35,D
-10.93896,25.33491,317.4,3.13,1.68,2023-07-11,1142,A,62,6.1NRT,301.11,47.02,D
-11.11392,23.80969,309.33,4.14,1.88,2023-07-11,1142,A,40,6.1NRT,295.69,41.9,D
-10.51416,28.69943,323.58,1.68,1.27,2023-07-11,1142,A,78,6.1NRT,300.91,29.55,D
-10.78981,26.47032,323.64,2.53,1.53,2023-07-11,1142,A,66,6.1NRT,300.92,53.66,D
-10.51643,28.6945,319.64,1.68,1.27,2023-07-11,1142,A,64,6.1NRT,300.98,20.18,D
-10.7405,27.00816,339.15,2.29,1.46,2023-07-11,1142,A,90,6.1NRT,303.05,115.31,D
-10.72741,27.00659,328.6,2.29,1.46,2023-07-11,1142,A,82,6.1NRT,300.32,68.15,D
-10.8576,25.99042,310.66,2.76,1.59,2023-07-11,1142,A,51,6.1NRT,297.92,22.73,D
-10.94059,25.33011,317.69,3.13,1.68,2023-07-11,1142,A,68,6.1NRT,300.86,48.83,D
-10.78044,26.48738,318.15,2.52,1.53,2023-07-11,1142,A,59,6.1NRT,300.37,34.13,D
-10.78338,26.46426,320.55,2.53,1.53,2023-07-11,1142,A,66,6.1NRT,302.06,41.63,D
-10.79757,26.35218,312.82,2.58,1.54,2023-07-11,1142,A,48,6.1NRT,298.95,23.91,D
-10.4373,29.02912,312.2,1.58,1.24,2023-07-11,1142,A,59,6.1NRT,300.1,11.52,D
-10.4392,29.01486,312.12,1.59,1.24,2023-07-11,1142,A,59,6.1NRT,299.32,11.61,D
-10.56212,28.08237,327.34,1.87,1.34,2023-07-11,1142,A,81,6.1NRT,299.69,50.88,D
-9.61397,34.81868,312.54,1.06,1.03,2023-07-11,1142,A,65,6.1NRT,293.16,8.91,D
-10.46491,28.73421,314.09,1.67,1.27,2023-07-11,1142,A,53,6.1NRT,300.17,12.76,D
-10.47357,28.57922,332.76,1.71,1.28,2023-07-11,1142,A,85,6.1NRT,301.8,56.66,D
-10.4621,28.57767,325.24,1.71,1.28,2023-07-11,1142,A,79,6.1NRT,299.6,35.17,D
-10.51428,28.07626,314.9,1.87,1.34,2023-07-11,1142,A,65,6.1NRT,299.68,21.4,D
-10.6934,26.63383,319.09,2.45,1.51,2023-07-11,1142,A,67,6.1NRT,301.36,34.16,D
-11.01754,23.86981,309.76,4.08,1.87,2023-07-11,1142,A,36,6.1NRT,296.26,44.46,D
-9.90315,32.57318,388.73,1.02,1.01,2023-07-11,1142,A,100,6.1NRT,308.72,190.14,D
-10.67993,26.6321,323.77,2.45,1.51,2023-07-11,1142,A,78,6.1NRT,301.3,52.28,D
-10.68257,26.6102,328.23,2.46,1.51,2023-07-11,1142,A,82,6.1NRT,300.93,70.01,D
-9.8825,32.65442,319.75,1.02,1.01,2023-07-11,1142,A,72,6.1NRT,303.37,9.89,D
-9.89415,32.57186,343.86,1.02,1.01,2023-07-11,1142,A,82,6.1NRT,302.48,42.93,D
-10.40256,28.77153,318.7,1.65,1.26,2023-07-11,1142,A,56,6.1NRT,298.81,20.2,D
-10.42381,28.60369,316.46,1.7,1.28,2023-07-11,1142,A,61,6.1NRT,302.59,16.15,D
-10.68783,26.45129,317.79,2.53,1.53,2023-07-11,1142,A,70,6.1NRT,302.89,23.43,D
-10.73243,26.07442,317.82,2.71,1.58,2023-07-11,1142,A,32,6.1NRT,301.72,38.18,D
-10.73529,26.0501,317.84,2.73,1.58,2023-07-11,1142,A,57,6.1NRT,297.9,41.22,D
-10.94072,24.25681,315.62,3.8,1.82,2023-07-11,1142,A,66,6.1NRT,297.55,65.07,D
-9.88409,32.57335,326.18,1.02,1.01,2023-07-11,1142,A,71,6.1NRT,299.65,19.35,D
-9.88541,32.56416,327.76,1.02,1.01,2023-07-11,1142,A,77,6.1NRT,297.18,21.35,D
-10.64298,27.05177,309.07,2.26,1.46,2023-07-11,1142,A,27,6.1NRT,298.46,10.32,D
-10.40331,28.76471,319.12,1.65,1.26,2023-07-11,1142,A,60,6.1NRT,299.33,21.11,D
-10.42374,28.61257,314.17,1.7,1.28,2023-07-11,1142,A,48,6.1NRT,302.21,12.31,D
-10.68482,26.62601,341.84,2.45,1.51,2023-07-11,1142,A,91,6.1NRT,301.75,144.15,D
-10.68764,26.60412,319.65,2.46,1.51,2023-07-11,1142,A,73,6.1NRT,300.64,35.56,D
-10.50174,27.93427,315.85,1.92,1.35,2023-07-11,1142,A,52,6.1NRT,295.2,26.55,D
-10.7356,26.11782,313.61,2.69,1.57,2023-07-11,1142,A,24,6.1NRT,301.66,21.71,D
-11.00806,23.89837,310.82,4.05,1.87,2023-07-11,1142,A,45,6.1NRT,296.09,48.35,D
-10.67756,26.46677,317.91,2.52,1.53,2023-07-11,1142,A,70,6.1NRT,305.27,24.41,D
-10.6805,26.4434,325.2,2.53,1.53,2023-07-11,1142,A,79,6.1NRT,303.33,52.9,D
-10.72767,26.06716,321.57,2.71,1.58,2023-07-11,1142,A,75,6.1NRT,301.52,55.6,D
-10.73068,26.04304,309.9,2.73,1.58,2023-07-11,1142,A,22,6.1NRT,297.59,16.04,D
-10.62533,26.7729,317.71,2.38,1.49,2023-07-11,1142,A,50,6.1NRT,301.44,27.25,D
-10.93301,24.2492,311.91,3.8,1.82,2023-07-11,1142,A,54,6.1NRT,296.54,46.51,D
-10.56751,27.02124,310.95,2.27,1.46,2023-07-11,1142,A,52,6.1NRT,300.25,15.37,D
-10.66768,26.20752,326.24,2.64,1.56,2023-07-11,1142,A,68,6.1NRT,302.62,61.51,D
-10.67054,26.18406,324.73,2.65,1.56,2023-07-11,1142,A,61,6.1NRT,302.5,53.96,D
-10.36304,28.54186,315.91,1.72,1.29,2023-07-11,1142,A,51,6.1NRT,301.18,14.6,D
-10.36502,28.52645,314.97,1.72,1.29,2023-07-11,1142,A,40,6.1NRT,302.22,11.85,D
-10.80282,24.94894,310.18,3.34,1.72,2023-07-11,1142,A,35,6.1NRT,296.93,27.38,D
-10.6398,26.20428,321.25,2.64,1.56,2023-07-11,1142,A,69,6.1NRT,303.68,39.11,D
-10.64256,26.18122,324.38,2.65,1.56,2023-07-11,1142,A,78,6.1NRT,303.5,52.12,D
-10.70841,25.62554,330.04,2.94,1.63,2023-07-11,1142,A,63,6.1NRT,301.07,98.45,D
-10.35681,28.51995,322.73,1.72,1.29,2023-07-11,1142,A,70,6.1NRT,303.19,25.57,D
-10.66278,26.20185,325.45,2.64,1.56,2023-07-11,1142,A,63,6.1NRT,303.35,56.18,D
-10.80706,24.94404,310.53,3.34,1.72,2023-07-11,1142,A,41,6.1NRT,296.98,29.02,D
-10.63493,26.19839,326.25,2.64,1.56,2023-07-11,1142,A,80,6.1NRT,303.66,63.86,D
-10.63785,26.17526,318.09,2.65,1.56,2023-07-11,1142,A,63,6.1NRT,302.57,28.8,D
-10.70761,25.62053,327.23,2.94,1.63,2023-07-11,1142,A,70,6.1NRT,300.98,84.8,D
-10.92452,23.84596,310.81,4.08,1.87,2023-07-11,1142,A,48,6.1NRT,297.31,49.49,D
-8.76858,39.17006,318.93,2.02,1.39,2023-07-11,1142,A,61,6.1NRT,298.85,25.66,D
-10.29607,28.7135,319.28,1.66,1.27,2023-07-11,1142,A,73,6.1NRT,302.66,17.21,D
-10.6592,25.77344,323.21,2.86,1.61,2023-07-11,1142,A,73,6.1NRT,303.94,67.63,D
-10.45951,27.2639,321.91,2.16,1.43,2023-07-11,1142,A,76,6.1NRT,303.21,31.98,D
-10.46204,27.24391,342.51,2.17,1.43,2023-07-11,1142,A,91,6.1NRT,304.32,120.19,D
-10.48205,27.08529,314.02,2.23,1.45,2023-07-11,1142,A,63,6.1NRT,302.46,15.27,D
-10.5676,26.4001,319.06,2.54,1.53,2023-07-11,1142,A,72,6.1NRT,302.92,30.81,D
-10.27983,28.57233,312.82,1.7,1.28,2023-07-11,1142,A,55,6.1NRT,301.11,9.97,D
-10.44919,27.24282,322.22,2.17,1.43,2023-07-11,1142,A,76,6.1NRT,300.48,33.46,D
-10.57067,26.26146,327.31,2.61,1.55,2023-07-11,1142,A,81,6.1NRT,302.94,72.95,D
-10.57349,26.23845,323.11,2.62,1.55,2023-07-11,1142,A,77,6.1NRT,300.5,56.32,D
-10.48134,26.87797,358.28,2.32,1.47,2023-07-11,1142,A,99,6.1NRT,304.61,254.07,D
-10.48383,26.85777,352.85,2.33,1.48,2023-07-11,1142,A,97,6.1NRT,300.98,213.22,D
-10.52641,26.51006,318.24,2.49,1.52,2023-07-11,1142,A,57,6.1NRT,302.04,35.12,D
-9.7807,32.13509,324.14,1.05,1.02,2023-07-11,1142,A,60,6.1NRT,296.16,16.34,D
-10.46817,26.87633,317.43,2.32,1.47,2023-07-11,1142,A,46,6.1NRT,300.13,28.34,D
-10.47059,26.85654,326.89,2.33,1.48,2023-07-11,1142,A,81,6.1NRT,297.94,66.25,D
-9.75457,32.25563,317.75,1.04,1.02,2023-07-11,1142,A,68,6.1NRT,301.81,7.73,D
-9.75587,32.24629,318.49,1.04,1.02,2023-07-11,1142,A,70,6.1NRT,302.56,8.68,D
-10.52923,26.25542,325.53,2.61,1.55,2023-07-11,1142,A,77,6.1NRT,302.87,62.51,D
-10.484,26.87184,352.99,2.32,1.47,2023-07-11,1142,A,97,6.1NRT,304.26,211.2,D
-10.48668,26.85137,324.53,2.33,1.48,2023-07-11,1142,A,79,6.1NRT,298.77,55.5,D
-9.70567,32.46913,324.63,1.02,1.01,2023-07-11,1142,A,36,6.1NRT,307.4,12.4,D
-9.70698,32.45992,328.88,1.03,1.01,2023-07-11,1142,A,82,6.1NRT,301.85,18.49,D
-10.47083,26.87029,347.74,2.32,1.47,2023-07-11,1142,A,94,6.1NRT,300.4,169.76,D
-10.51841,26.50243,318.48,2.49,1.52,2023-07-11,1142,A,34,6.1NRT,301.9,34.6,D
-9.69665,32.46781,325.06,1.02,1.01,2023-07-11,1142,A,44,6.1NRT,304.22,12.39,D
-9.69796,32.4586,335.69,1.03,1.01,2023-07-11,1142,A,87,6.1NRT,305.13,27.32,D
-10.44455,26.97044,316.44,2.28,1.46,2023-07-11,1142,A,68,6.1NRT,304.97,17.8,D
-10.25562,28.32305,311.14,1.78,1.31,2023-07-11,1142,A,43,6.1NRT,299.99,10.07,D
-10.52301,26.24762,322.02,2.61,1.55,2023-07-11,1142,A,76,6.1NRT,301.91,53.5,D
-10.75617,24.3521,309.06,3.71,1.8,2023-07-11,1142,A,30,6.1NRT,297.76,32.16,D
-10.4005,27.10832,321.19,2.22,1.44,2023-07-11,1142,A,63,6.1NRT,304.63,28.11,D
-10.24059,28.25591,330.6,1.8,1.31,2023-07-11,1142,A,84,6.1NRT,301.22,54.86,D
-10.38762,27.10649,321.01,2.22,1.44,2023-07-11,1142,A,64,6.1NRT,304.55,26.61,D
-10.3952,27.04636,319,2.24,1.45,2023-07-11,1142,A,51,6.1NRT,305.83,20.52,D
-10.41315,26.90372,318.15,2.3,1.47,2023-07-11,1142,A,67,6.1NRT,303.6,25.51,D
-10.47532,26.40557,351.17,2.53,1.53,2023-07-11,1142,A,96,6.1NRT,305.39,217.69,D
-10.66735,24.82659,312.78,3.39,1.74,2023-07-11,1142,A,60,6.1NRT,298.38,44.84,D
-10.22886,28.25439,331,1.8,1.31,2023-07-11,1142,A,84,6.1NRT,299.53,55.92,D
-10.23092,28.23837,325.59,1.8,1.32,2023-07-11,1142,A,79,6.1NRT,299.26,40.65,D
-10.45896,26.42575,322.03,2.52,1.53,2023-07-11,1142,A,64,6.1NRT,303.52,43.9,D
-10.46171,26.4034,357.35,2.53,1.53,2023-07-11,1142,A,98,6.1NRT,304.48,276.52,D
-10.68487,24.54353,311.49,3.57,1.77,2023-07-11,1142,A,49,6.1NRT,298.99,32.48,D
-10.72758,24.17669,309.28,3.82,1.83,2023-07-11,1142,A,36,6.1NRT,296.25,37.38,D
-10.26749,27.85649,309.84,1.93,1.36,2023-07-11,1142,A,28,6.1NRT,297.76,14.29,D
-10.45231,26.42003,327.28,2.52,1.53,2023-07-11,1142,A,65,6.1NRT,302.42,64.68,D
-10.4552,26.39775,328.09,2.53,1.53,2023-07-11,1142,A,70,6.1NRT,301.14,69.27,D
-10.69185,24.53954,312.78,3.57,1.77,2023-07-11,1142,A,48,6.1NRT,298.91,35.94,D
-10.35588,27.05654,318.81,2.23,1.45,2023-07-11,1142,A,72,6.1NRT,303.7,22.57,D
-10.72105,24.1711,313.69,3.82,1.83,2023-07-11,1142,A,62,6.1NRT,296.62,60.38,D
-10.19783,28.16234,322.48,1.82,1.32,2023-07-11,1142,A,76,6.1NRT,299.62,33.52,D
-10.20003,28.14577,318.84,1.83,1.32,2023-07-11,1142,A,70,6.1NRT,300.24,25.69,D
-10.42496,26.41708,322.05,2.52,1.53,2023-07-11,1142,A,76,6.1NRT,301.53,51.97,D
-10.42777,26.39507,310.89,2.53,1.53,2023-07-11,1142,A,24,6.1NRT,299.4,16.41,D
-10.16152,28.25648,315.98,1.79,1.31,2023-07-11,1142,A,67,6.1NRT,300.04,21.75,D
-10.12913,28.41395,350.57,1.74,1.29,2023-07-11,1142,A,94,6.1NRT,301.79,122.48,D
-10.1795,28.02561,311.9,1.87,1.34,2023-07-11,1142,A,50,6.1NRT,300.5,13.14,D
-10.68904,23.87933,312.24,4.03,1.86,2023-07-11,1142,A,57,6.1NRT,297.37,51.37,D
-10.03236,29.06626,323.03,1.55,1.23,2023-07-11,1142,A,77,6.1NRT,299.49,30.48,D
-10.03417,29.05245,310.76,1.56,1.23,2023-07-11,1142,A,51,6.1NRT,297.31,10.24,D
-10.02139,29.06482,328.09,1.55,1.23,2023-07-11,1142,A,82,6.1NRT,299.44,39.94,D
-10.25793,27.10466,321.75,2.21,1.44,2023-07-11,1142,A,76,6.1NRT,304.95,33.32,D
-9.53954,32.47667,354.84,1.02,1.01,2023-07-11,1142,A,97,6.1NRT,301.91,64.31,D
-10.52426,24.74113,312.82,3.43,1.74,2023-07-11,1142,A,59,6.1NRT,298.26,35.9,D
-9.56116,32.25646,324.85,1.04,1.02,2023-07-11,1142,A,78,6.1NRT,301.01,14.32,D
-10.68348,23.87115,310.65,4.03,1.86,2023-07-11,1142,A,50,6.1NRT,297.32,41.69,D
-10.03071,28.81019,316.81,1.62,1.25,2023-07-11,1142,A,20,6.1NRT,300.53,17.16,D
-10.25862,27.09803,319.98,2.21,1.44,2023-07-11,1142,A,74,6.1NRT,305.24,26.51,D
-10.59097,24.48758,310.43,3.6,1.78,2023-07-11,1142,A,50,6.1NRT,298.77,31.24,D
-10.01757,28.8233,321.14,1.62,1.25,2023-07-11,1142,A,75,6.1NRT,297.99,24.7,D
-10.28264,26.81134,313.21,2.33,1.48,2023-07-11,1142,A,50,6.1NRT,301.6,11.76,D
-9.47118,32.69364,325.4,1.01,1.01,2023-07-11,1142,A,78,6.1NRT,302.17,15.71,D
-10.46381,25.26369,316.43,3.11,1.67,2023-07-11,1142,A,32,6.1NRT,301.62,38.34,D
-10.5287,24.73466,311.21,3.43,1.74,2023-07-11,1142,A,54,6.1NRT,298.59,30.99,D
-9.80721,30.21902,315.23,1.29,1.13,2023-07-11,1142,A,53,6.1NRT,296.37,13.5,D
-9.47535,32.53579,325.06,1.02,1.01,2023-07-11,1142,A,71,6.1NRT,306.18,14.37,D
-10.1897,27.22871,333.75,2.15,1.43,2023-07-11,1142,A,86,6.1NRT,303.52,78.45,D
-10.19217,27.20929,324.53,2.16,1.43,2023-07-11,1142,A,79,6.1NRT,301.99,43.4,D
-10.25372,26.72162,319.45,2.37,1.49,2023-07-11,1142,A,73,6.1NRT,302.19,32.83,D
-10.25638,26.70037,327.4,2.38,1.49,2023-07-11,1142,A,81,6.1NRT,300.79,63.19,D
-10.17697,27.22704,334.16,2.15,1.43,2023-07-11,1142,A,86,6.1NRT,303.86,80.22,D
-10.17942,27.2076,334.48,2.16,1.43,2023-07-11,1142,A,87,6.1NRT,302.1,81.1,D
-10.41561,25.28614,316.26,3.09,1.67,2023-07-11,1142,A,38,6.1NRT,301.03,35.46,D
-10.45675,24.94158,311.76,3.3,1.72,2023-07-11,1142,A,57,6.1NRT,298.84,31.84,D
-10.16424,27.22536,321.79,2.15,1.43,2023-07-11,1142,A,74,6.1NRT,301.66,38.45,D
-10.20614,26.77985,328.89,2.34,1.48,2023-07-11,1142,A,83,6.1NRT,301.43,68.81,D
-10.1532,27.10434,334.07,2.2,1.44,2023-07-11,1142,A,86,6.1NRT,304.18,80.77,D
-10.15563,27.08448,377.59,2.21,1.44,2023-07-11,1142,A,100,6.1NRT,306.38,426.51,D
-10.16479,27.22021,324.94,2.15,1.43,2023-07-11,1142,A,79,6.1NRT,300.85,47.81,D
-10.41684,25.28137,317.47,3.09,1.67,2023-07-11,1142,A,24,6.1NRT,301.55,35.79,D
-10.46051,24.93715,313.61,3.3,1.72,2023-07-11,1142,A,61,6.1NRT,298.77,37.98,D
-9.45822,32.20719,330.45,1.04,1.02,2023-07-11,1142,A,67,6.1NRT,305.29,22.35,D
-10.15464,27.09936,351.26,2.2,1.44,2023-07-11,1142,A,96,6.1NRT,304.81,179.4,D
-10.15722,27.07952,360.07,2.21,1.44,2023-07-11,1142,A,100,6.1NRT,306.06,245.67,D
-10.19688,26.77351,327.76,2.34,1.48,2023-07-11,1142,A,82,6.1NRT,301.35,63.5,D
-10.44095,24.84386,310.31,3.35,1.73,2023-07-11,1142,A,46,6.1NRT,298.04,26.57,D
-10.24145,26.31831,310.9,2.55,1.54,2023-07-11,1142,A,34,6.1NRT,296.35,22.89,D
-10.24432,26.29568,313.35,2.56,1.54,2023-07-11,1142,A,50,6.1NRT,299.56,32,D
-10.23074,26.29276,314.35,2.56,1.54,2023-07-11,1142,A,47,6.1NRT,297.54,32.83,D
-10.34429,25.1291,313.51,3.18,1.69,2023-07-11,1142,A,45,6.1NRT,299.44,35.62,D
-10.34566,25.12224,312.1,3.18,1.69,2023-07-11,1142,A,30,6.1NRT,299.76,30.77,D
-10.37517,24.76503,312.16,3.39,1.74,2023-07-11,1142,A,57,6.1NRT,299.36,43.15,D
-9.27564,32.83755,320.3,1.01,1,2023-07-11,1142,A,71,6.1NRT,305.55,5.95,D
-9.91397,28.13898,320.47,1.81,1.32,2023-07-11,1142,A,74,6.1NRT,299.78,32.54,D
-10.43132,23.90359,326.68,3.97,1.85,2023-07-11,1142,A,80,6.1NRT,298.64,140.56,D
-10.43562,23.86736,312.07,4,1.86,2023-07-11,1142,A,55,6.1NRT,298.77,39.23,D
-8.35587,38.63873,322.69,1.87,1.34,2023-07-11,1142,A,72,6.1NRT,297.35,34.79,D
-10.19535,25.6066,309.27,2.9,1.62,2023-07-11,1142,A,26,6.1NRT,298.06,17.33,D
-8.34662,38.6204,331.35,1.87,1.34,2023-07-11,1142,A,84,6.1NRT,295.76,58.01,D
-10.13861,25.83528,312.43,2.78,1.59,2023-07-11,1142,A,54,6.1NRT,300.54,22.21,D
-9.83317,28.21012,322.65,1.79,1.31,2023-07-11,1142,A,77,6.1NRT,298.57,37.34,D
-9.8352,28.19403,314.96,1.79,1.31,2023-07-11,1142,A,66,6.1NRT,297.98,20.65,D
-10.1243,25.83415,312.8,2.78,1.59,2023-07-11,1142,A,48,6.1NRT,300.16,22.59,D
-10.46196,22.86916,313.14,4.79,2,2023-07-11,1142,A,55,6.1NRT,295.05,74.96,D
-8.34202,38.61421,323.32,1.87,1.34,2023-07-11,1142,A,65,6.1NRT,294.38,33.23,D
-10.19394,25.60163,310.22,2.9,1.62,2023-07-11,1142,A,37,6.1NRT,298.14,20.76,D
-9.43539,31.13296,356.36,1.14,1.06,2023-07-11,1142,A,98,6.1NRT,301.5,85.6,D
-9.83798,28.20579,327.86,1.79,1.31,2023-07-11,1142,A,82,6.1NRT,298.7,51,D
-9.79274,28.45525,316.51,1.71,1.28,2023-07-11,1142,A,64,6.1NRT,300.25,20.89,D
-9.7948,28.43989,316.5,1.71,1.28,2023-07-11,1142,A,68,6.1NRT,301.81,20.73,D
-10.13237,25.85495,314.09,2.76,1.59,2023-07-11,1142,A,63,6.1NRT,300.16,29.92,D
-10.13548,25.83043,313.85,2.78,1.59,2023-07-11,1142,A,63,6.1NRT,300.13,28.39,D
-10.35925,24.03348,312.3,3.87,1.83,2023-07-11,1142,A,54,6.1NRT,299.23,37.17,D
-10.46334,22.86607,311.52,4.79,2,2023-07-11,1142,A,54,6.1NRT,295.08,69.57,D
-10.32322,23.62458,313.72,4.17,1.89,2023-07-11,1142,A,61,6.1NRT,297.63,54.36,D
-8.31474,38.18081,332.57,1.73,1.29,2023-07-11,1142,A,61,6.1NRT,297.72,53.8,D
-9.80822,27.78431,314.25,1.93,1.36,2023-07-11,1142,A,54,6.1NRT,298.86,16.63,D
-10.21474,24.42332,311.15,3.6,1.78,2023-07-11,1142,A,52,6.1NRT,298.28,30.22,D
-10.26094,24.0216,310.14,3.87,1.83,2023-07-11,1142,A,31,6.1NRT,297.88,30.15,D
-8.30066,38.19476,335.52,1.74,1.29,2023-07-11,1142,A,65,6.1NRT,288.04,58.59,D
-8.30323,38.17902,351.11,1.73,1.29,2023-07-11,1142,A,96,6.1NRT,291.44,126.55,D
-10.05123,25.68897,317.02,2.84,1.61,2023-07-11,1142,A,46,6.1NRT,301.11,38.44,D
-10.06361,25.58428,311.67,2.9,1.62,2023-07-11,1142,A,42,6.1NRT,298.57,23.64,D
-10.24852,23.98462,309.91,3.9,1.84,2023-07-11,1142,A,16,6.1NRT,297.77,26.83,D
-9.81543,27.77831,317.72,1.93,1.36,2023-07-11,1142,A,67,6.1NRT,299.32,24.58,D
